Model,Scenario,Region,Variable,Unit,2010,2015,2020,2025,2030,2035,2040,2045,2050,2055,2060,2065,2070,2075
Human Development Index Model (2015),SSP5,Europe (R10),Human Development Index [weighted by GDP],,0.8160418867446713,0.8245004923937753,0.8358846580251609,0.8478497015864602,0.8588811405243542,0.8682206922575394,0.8769390979902062,0.8839274537254049,0.8828826029858271,0.8804351253318948,0.879364563685817,0.879699979749051,0.880534169483613,0.8809240978704451
Human Development Index Model (2015),SSP5,Europe (R10),Human Development Index [weighted by Population],,0.7972299789485452,0.8076350715028643,0.8217309970691737,0.8362648023761154,0.8495134949485089,0.8606125352424729,0.8706408743253441,0.8786297849471261,0.8784604843849949,0.8767412727024463,0.8762436894630157,0.877000995729267,0.8781364047863558,0.8787419265809518
Human Development Index Model (2015),SSP5,European Union (R9),Human Development Index [unweighted mean],,0.8044633941851851,0.814946817111111,0.8276535001481482,0.840190885962963,0.8514268997407407,0.8605264158518517,0.8686941921481481,0.8749143857777777,0.873021265,0.8697400764074075,0.8679006002592593,0.8675318515185185,0.8677346398888889,0.8675993144814815
Human Development Index Model (2015),SSP5,European Union (R9),Human Development Index [weighted by GDP],,0.8233823462908207,0.8323727814447858,0.8435419652269405,0.855036391229185,0.8656006034787381,0.8744678629661373,0.8827328437247733,0.8892660274227591,0.887549702740611,0.8843968098292794,0.8825702903906009,0.882150869856423,0.8822562102032709,0.8819680142447082
Human Development Index Model (2015),SSP5,European Union (R9),Human Development Index [weighted by Population],,0.8137077403200226,0.8233964214431849,0.836314286378194,0.8494486387390686,0.8614080682796328,0.8713071787898832,0.8802290620860619,0.8871953093037664,0.8858165107095459,0.8829245025865993,0.8813185382613349,0.8810797611317709,0.8813248774523568,0.8811335739176839
Human Development Index Model (2015),SSP5,Finland,Human Development Index,,0.85651384,0.861473526,0.867821986,0.874749631,0.881535721,0.886841606,0.891871604,0.895419156,0.890917405,0.885054085,0.880925917,0.878418932,0.876728382,0.874701059
Human Development Index Model (2015),SSP5,France,Human Development Index,,0.825741284,0.835500436,0.850012626,0.865340936,0.879087611,0.890129328,0.899672159,0.906794916,0.904967146,0.901339566,0.898692733,0.897235494,0.896222708,0.894798895
Human Development Index Model (2015),SSP5,Gabon,Human Development Index,,0.611718505,0.639607868,0.660976536,0.678659249,0.695884337,0.712489047,0.728278561,0.742237678,0.747750567,0.751983493,0.757159293,0.762804151,0.768585664,0.773699549
Human Development Index Model (2015),SSP5,Gambia,Human Development Index,,0.447173986,0.489432542,0.529360243,0.563316507,0.594924983,0.623004923,0.648853307,0.672103801,0.686363041,0.698052669,0.709023181,0.719313523,0.728374911,0.735744334
Human Development Index Model (2015),SSP5,Georgia,Human Development Index,,0.711046212,0.742623313,0.79204025,0.826021652,0.843095586,0.850324541,0.854586991,0.857841608,0.854923892,0.852220083,0.851827329,0.852866538,0.854357846,0.85532309
Human Development Index Model (2015),SSP5,Germany,Human Development Index,,0.870538307,0.873746952,0.8775136,0.881905799,0.8871517,0.89234788,0.898205721,0.903117923,0.900200606,0.896258913,0.893996476,0.893430946,0.893428291,0.893042157
Human Development Index Model (2015),SSP5,Ghana,Human Development Index,,0.500195088,0.531050939,0.562332177,0.591059596,0.621257176,0.651194748,0.680137964,0.70686345,0.72380052,0.736995536,0.749017657,0.759874467,0.769276093,0.77675784
Human Development Index Model (2015),SSP5,Greece,Human Development Index,,0.791978358,0.803461756,0.817632433,0.832456825,0.846946508,0.85883203,0.869500769,0.877511038,0.876649276,0.873853388,0.871944045,0.871188768,0.870738392,0.869870902
Human Development Index Model (2015),SSP5,Guatemala,Human Development Index,,0.548493635,0.572651478,0.598825926,0.623544332,0.645880727,0.66530823,0.683296511,0.698341574,0.706234716,0.711800452,0.717633498,0.723750371,0.729976248,0.735714885
Human Development Index Model (2015),SSP5,Guinea,Human Development Index,,0.337906837,0.376325644,0.416133917,0.455504621,0.496580146,0.537062457,0.576326027,0.611603747,0.636842789,0.65704328,0.674781773,0.690555846,0.704486902,0.716257003
Human Development Index Model (2015),SSP5,Guinea-Bissau,Human Development Index,,0.346902886,0.38658651,0.425035562,0.460207959,0.493465154,0.525345446,0.55588426,0.584341045,0.605112776,0.622842983,0.640248932,0.656756772,0.671190764,0.683349968
Human Development Index Model (2015),SSP5,Guyana,Human Development Index,,0.607760811,0.617138978,0.630596673,0.646616067,0.664270866,0.681446555,0.698023436,0.712139629,0.719081235,0.723416087,0.727716419,0.731926341,0.735648527,0.738512573
Human Development Index Model (2015),SSP5,Haiti,Human Development Index,,0.440559313,0.472797858,0.513781,0.554949014,0.594881668,0.630315301,0.66222513,0.688537271,0.705359813,0.719095165,0.731753453,0.742725172,0.751800743,0.758534025
Human Development Index Model (2015),SSP5,Honduras,Human Development Index,,0.556806628,0.579768003,0.605539702,0.630305018,0.652671664,0.672535078,0.691107103,0.707153238,0.715769484,0.72194073,0.727932322,0.734960142,0.741894178,0.747534823
Human Development Index Model (2015),SSP5,Hong Kong,Human Development Index,,0.865137927,0.876039104,0.887454504,0.897812735,0.908293311,0.917921836,0.927239677,0.934265863,0.932388495,0.928536237,0.925798969,0.92427614,0.922999555,0.921190678
Human Development Index Model (2015),SSP5,Hungary,Human Development Index,,0.75610969,0.766645798,0.779456463,0.792906542,0.804746347,0.81416941,0.822546701,0.829076618,0.828085439,0.825870991,0.825090824,0.82568639,0.826851106,0.827850389
Human Development Index Model (2015),SSP5,Iceland,Human Development Index,,0.860691715,0.868659898,0.880410107,0.893558876,0.905636698,0.915672001,0.924704621,0.931661032,0.929906416,0.926681162,0.924656445,0.923845103,0.923399024,0.922226957
Human Development Index Model (2015),SSP5,India,Human Development Index,,0.538081667,0.576674774,0.624697075,0.665724255,0.698409423,0.724590563,0.746548177,0.76312834,0.769274966,0.771803708,0.774722281,0.778529367,0.782614762,0.786057692
Human Development Index Model (2015),SSP5,India (R9),Human Development Index [unweighted mean],,0.538081667,0.576674774,0.624697075,0.665724255,0.698409423,0.724590563,0.746548177,0.76312834,0.769274966,0.771803708,0.774722281,0.778529367,0.782614762,0.786057692
Human Development Index Model (2015),SSP5,India (R9),Human Development Index [weighted by GDP],,0.538081667,0.576674774,0.624697075,0.665724255,0.698409423,0.724590563,0.746548177,0.76312834,0.769274966,0.771803708,0.774722281,0.778529367,0.782614762,0.786057692
Human Development Index Model (2015),SSP5,India (R9),Human Development Index [weighted by Population],,0.538081667,0.576674774,0.624697075,0.665724255,0.698409423,0.7245905629999999,0.7465481770000001,0.76312834,0.769274966,0.771803708,0.774722281,0.778529367,0.782614762,0.7860576920000001
Human Development Index Model (2015),SSP5,India+ (R10),Human Development Index [unweighted mean],,0.5158462451666667,0.5480782985,0.5851071278333333,0.617814338,0.6472266101666667,0.6738617626666666,0.6988279319999999,0.7206803851666667,0.7338863645,0.7439174393333333,0.7536020680000001,0.7630985596666666,0.7715161730000001,0.7782291630000001
Human Development Index Model (2015),SSP5,India+ (R10),Human Development Index [weighted by GDP],,0.5288060298834963,0.5665988606593956,0.6128605766460001,0.6528335314715727,0.6851044986108651,0.7112755867670654,0.7335114477955065,0.7507086871596441,0.7578978290204798,0.7616346687585167,0.7657413131061415,0.7705814027750176,0.7754746294129433,0.7795096951105244
Human Development Index Model (2015),SSP5,India+ (R10),Human Development Index [weighted by Population],,0.5246589184224089,0.5605560652089967,0.6043270705007613,0.6425904756595919,0.6743247117586213,0.7008815736110166,0.7240499165811087,0.7424910569501961,0.7511071623429529,0.7561634281121614,0.7613552035184641,0.7670273817520408,0.7725536126020675,0.7770606916971967
Human Development Index Model (2015),SSP5,Indonesia,Human Development Index,,0.604807604,0.629470101,0.665427627,0.6974576,0.723522641,0.743719077,0.761917956,0.776717632,0.782456813,0.785154351,0.788208723,0.792040387,0.796169802,0.79975614
Human Development Index Model (2015),SSP5,Iran,Human Development Index,,0.671795855,0.696263294,0.717800311,0.734834566,0.750598151,0.76563552,0.781175438,0.794807778,0.800020372,0.802457171,0.805385,0.809438218,0.813975866,0.818103638
Human Development Index Model (2015),SSP5,Iraq,Human Development Index,,0.600225882,0.632084392,0.681790075,0.722766439,0.75122383,0.769798701,0.783004977,0.792122027,0.793163567,0.792926348,0.794318548,0.797255723,0.800734001,0.803793236
Human Development Index Model (2015),SSP5,Ireland,Human Development Index,,0.851221491,0.8597003,0.869994818,0.882559816,0.894408451,0.90410077,0.912309008,0.918183629,0.915517009,0.911182546,0.908183729,0.906568376,0.905328155,0.903679943
Human Development Index Model (2015),SSP5,Israel,Human Development Index,,0.815650936,0.819533067,0.82144619,0.824660074,0.829928037,0.835609119,0.841777903,0.846458181,0.843305944,0.838866855,0.836298779,0.835586891,0.836017294,0.83662517
Human Development Index Model (2015),SSP5,Italy,Human Development Index,,0.805678768,0.815413294,0.831767266,0.85012482,0.86626644,0.879109438,0.889571855,0.897396003,0.896311054,0.893393363,0.891622017,0.891189574,0.891309332,0.891021567
Human Development Index Model (2015),SSP5,Jamaica,Human Development Index,,0.667869207,0.678688884,0.70027639,0.72477464,0.745602963,0.761232028,0.773223182,0.781545731,0.781552019,0.780188921,0.78033289,0.781941317,0.784315535,0.786614845
Human Development Index Model (2015),SSP5,Japan,Human Development Index,,0.866734366,0.870005291,0.874706363,0.88097709,0.888116339,0.894495355,0.900757734,0.905559207,0.902474692,0.897955993,0.894859787,0.89333463,0.892537431,0.891716256
Human Development Index Model (2015),SSP5,Jordan,Human Development Index,,0.672759434,0.693483644,0.723402745,0.750784687,0.773344858,0.790295398,0.803655824,0.813309709,0.814156385,0.812854118,0.812199833,0.812454247,0.813393527,0.814569834
Human Development Index Model (2015),SSP5,Kazakhstan,Human Development Index,,0.696181828,0.7196225,0.741748474,0.757438341,0.768533314,0.776998453,0.784405466,0.790459844,0.789727425,0.788046693,0.787962441,0.789266622,0.791208416,0.79280814
Human Development Index Model (2015),SSP5,Kenya,Human Development Index,,0.488957797,0.517831274,0.55799222,0.595333291,0.630901657,0.661055984,0.688017886,0.710662849,0.72280296,0.731247833,0.738931654,0.745990626,0.752239244,0.75713246
Human Development Index Model (2015),SSP5,Kuwait,Human Development Index,,0.762707281,0.7763499,0.788346895,0.796457936,0.803024059,0.809750173,0.817657562,0.82523437,0.826338517,0.826706501,0.828128629,0.830364204,0.832627374,0.834159066
Human Development Index Model (2015),SSP5,Kyrgyzstan,Human Development Index,,0.574233222,0.609201364,0.672390456,0.72340169,0.754787258,0.772639491,0.783633292,0.790004353,0.78849953,0.785825666,0.784760181,0.785211216,0.786468282,0.787619211
Human Development Index Model (2015),SSP5,Laos,Human Development Index,,0.498316982,0.526823111,0.554084018,0.576310614,0.596385332,0.61509128,0.633410345,0.650179423,0.660285044,0.668264007,0.677489515,0.687215998,0.696191936,0.703337375
Human Development Index Model (2015),SSP5,Latin America (R10),Human Development Index [unweighted mean],,0.6608264294642857,0.6777638256785714,0.6977743897142857,0.7166940483214287,0.7341298301428572,0.7493254291785715,0.7637291235357143,0.7758290224285714,0.7801831340357143,0.7825229220357143,0.7854684096785715,0.7891139238214285,0.7929303245357142,0.7961861167857143
Human Development Index Model (2015),SSP5,Latin America (R10),Human Development Index [weighted by GDP],,0.6859603218564635,0.7026189055224332,0.7222370011923175,0.7405422528821219,0.7568195122784394,0.7709603640029609,0.7845133467492831,0.7957197148424474,0.7987544182203579,0.7996328321886377,0.8013067182068337,0.8040359447458927,0.8071022382213643,0.8098031913967617
Human Development Index Model (2015),SSP5,Latin America (R10),Human Development Index [weighted by Population],,0.6725700331549048,0.689184037366103,0.7097010977028589,0.7291631610503898,0.7468027453745261,0.7623177344455305,0.7772114510037392,0.7895834917894305,0.7936493703086399,0.7953838058993974,0.7977403884691284,0.8009854064936662,0.8044666279708383,0.8075277071357334
Human Development Index Model (2015),SSP5,Latin America (R5),Human Development Index [unweighted mean],,0.6608264294642857,0.6777638256785714,0.6977743897142857,0.7166940483214287,0.7341298301428572,0.7493254291785715,0.7637291235357143,0.7758290224285714,0.7801831340357143,0.7825229220357143,0.7854684096785715,0.7891139238214285,0.7929303245357142,0.7961861167857143
Human Development Index Model (2015),SSP5,Latin America (R5),Human Development Index [weighted by GDP],,0.6859603218564635,0.7026189055224332,0.7222370011923175,0.7405422528821219,0.7568195122784394,0.7709603640029609,0.7845133467492831,0.7957197148424474,0.7987544182203579,0.7996328321886377,0.8013067182068337,0.8040359447458927,0.8071022382213643,0.8098031913967617
Human Development Index Model (2015),SSP5,Latin America (R5),Human Development Index [weighted by Population],,0.6725700331549048,0.689184037366103,0.7097010977028589,0.7291631610503898,0.7468027453745261,0.7623177344455305,0.7772114510037392,0.7895834917894305,0.7936493703086399,0.7953838058993974,0.7977403884691284,0.8009854064936662,0.8044666279708383,0.8075277071357334
Human Development Index Model (2015),SSP5,Latin America (R9),Human Development Index [unweighted mean],,0.6608264294642857,0.6777638256785714,0.6977743897142857,0.7166940483214287,0.7341298301428572,0.7493254291785715,0.7637291235357143,0.7758290224285714,0.7801831340357143,0.7825229220357143,0.7854684096785715,0.7891139238214285,0.7929303245357142,0.7961861167857143
Human Development Index Model (2015),SSP5,Latin America (R9),Human Development Index [weighted by GDP],,0.6859603218564635,0.7026189055224332,0.7222370011923175,0.7405422528821219,0.7568195122784394,0.7709603640029609,0.7845133467492831,0.7957197148424474,0.7987544182203579,0.7996328321886377,0.8013067182068337,0.8040359447458927,0.8071022382213643,0.8098031913967617
Human Development Index Model (2015),SSP5,Latin America (R9),Human Development Index [weighted by Population],,0.6725700331549048,0.689184037366103,0.7097010977028589,0.7291631610503898,0.7468027453745261,0.7623177344455305,0.7772114510037392,0.7895834917894305,0.7936493703086399,0.7953838058993974,0.7977403884691284,0.8009854064936662,0.8044666279708383,0.8075277071357334
Human Development Index Model (2015),SSP5,Latvia,Human Development Index,,0.764024285,0.777711799,0.794413618,0.810203681,0.821984043,0.829887675,0.836085442,0.840415342,0.837552092,0.834164746,0.83268796,0.833018928,0.834142496,0.835018117
Human Development Index Model (2015),SSP5,Lebanon,Human Development Index,,0.70665357,0.725913396,0.745927944,0.761125382,0.774394323,0.786318528,0.797688469,0.807136416,0.808689115,0.808716019,0.810045633,0.812761884,0.815868878,0.818546329
